date	numberOfDocuments
2019-09-23T00:00:00.000+0000	181
2019-09-24T00:00:00.000+0000	249
2019-09-25T00:00:00.000+0000	286
2019-09-26T00:00:00.000+0000	308
2019-09-27T00:00:00.000+0000	331
2019-09-28T00:00:00.000+0000	232
2019-09-29T00:00:00.000+0000	189
2019-09-30T00:00:00.000+0000	273
2019-10-01T00:00:00.000+0000	339
2019-10-02T00:00:00.000+0000	248
2019-10-03T00:00:00.000+0000	310
2019-10-04T00:00:00.000+0000	248
2019-10-05T00:00:00.000+0000	208
2019-10-06T00:00:00.000+0000	252
2019-10-07T00:00:00.000+0000	342
2019-10-08T00:00:00.000+0000	422
2019-10-09T00:00:00.000+0000	294
2019-10-10T00:00:00.000+0000	370
2019-10-11T00:00:00.000+0000	329
2019-10-12T00:00:00.000+0000	231
2019-10-13T00:00:00.000+0000	191
2019-10-14T00:00:00.000+0000	303
2019-10-15T00:00:00.000+0000	223
2019-10-16T00:00:00.000+0000	247
2019-10-17T00:00:00.000+0000	316
2019-10-18T00:00:00.000+0000	263
2019-10-19T00:00:00.000+0000	254
2019-10-20T00:00:00.000+0000	186
2019-10-21T00:00:00.000+0000	223
2019-10-22T00:00:00.000+0000	318
2019-10-23T00:00:00.000+0000	299
2019-10-24T00:00:00.000+0000	324
2019-10-25T00:00:00.000+0000	191
2019-10-26T00:00:00.000+0000	188
2019-10-27T00:00:00.000+0000	444
2019-10-28T00:00:00.000+0000	284
2019-10-29T00:00:00.000+0000	239
2019-10-30T00:00:00.000+0000	787
2019-10-31T00:00:00.000+0000	328
2019-11-01T00:00:00.000+0000	176
2019-11-02T00:00:00.000+0000	147
2019-11-03T00:00:00.000+0000	136
2019-11-04T00:00:00.000+0000	183
2019-11-05T00:00:00.000+0000	252
2019-11-06T00:00:00.000+0000	274
2019-11-07T00:00:00.000+0000	203
2019-11-08T00:00:00.000+0000	209
2019-11-09T00:00:00.000+0000	261
2019-11-10T00:00:00.000+0000	375
2019-11-11T00:00:00.000+0000	361
2019-11-12T00:00:00.000+0000	280
2019-11-13T00:00:00.000+0000	214
2019-11-14T00:00:00.000+0000	222
2019-11-15T00:00:00.000+0000	236
2019-11-16T00:00:00.000+0000	395
2019-11-17T00:00:00.000+0000	242
2019-11-18T00:00:00.000+0000	275
